raw_sentence,corpus_name,clean_sentence_training,tokenized,clean_sentence_EDA,label
@USER @USER LMAOOO <b>fucking</b> love you see you hotties soon xox,Abusive_Swearing,LMAOOO fucking love see hotties soon xox,LMAOOO  fucking  love see hotties soon xox ,LMAOOO fucking love see hotties soon xox,0
"@USER @USER Right?! I wanna know why she on the phone calling the police anyway? what did he do""? <b>fuckin</b> ""Run Me Over Rhonda"" lol""",Abusive_Swearing,Right I wan na know phone calling police anyway fuckin Run Me Over Rhonda lol,Right ? ! I wan na know phone calling police anyway ? '' ?  fuckin  `` Run Me Over Rhonda '' lol '' ,Right I wan na know phone calling police anyway fuckin Run Me Over Rhonda lol,0
@USER And when they met he looked at her and said I'm in charge in you're my <b>bitch</b> Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the hell,Abusive_Swearing,And met looked said I 'm charge 're bitch Even though knew Domme capacity He tried control situation take shut get hell,And met looked said I 'm charge 're  bitch  Even though knew Domme capacity . He tried control situation take shut get hell ,And met looked said I 'm charge 're bitch Even though knew Domme capacity He tried control situation take shut get hell,1
@USER And when they met he looked at her and said I'm in charge in you're my bitch Even though he knew that she is a Domme and was there in that capacity. He tried to control the situation and take over and she had to shut him down and get the <b>hell</b>,Abusive_Swearing,And met looked said I 'm charge 're bitch Even though knew Domme capacity He tried control situation take shut get hell,And met looked said I 'm charge 're bitch Even though knew Domme capacity . He tried control situation take shut get  hell  ,And met looked said I 'm charge 're bitch Even though knew Domme capacity He tried control situation take shut get hell,0
@USER Yes <b>bitch</b> 😭😭😭😭,Abusive_Swearing,Yes bitch 😭😭😭😭,Yes  bitch  😭😭😭😭 ,Yes bitch ,1
@USER You are sexy as <b>fuck</b> babygirl🔥🔥🔥,Abusive_Swearing,You sexy fuck babygirl🔥🔥🔥,You sexy  fuck  babygirl🔥🔥🔥 ,You sexy fuck babygirl,0
"@USER That guy has a legit case. Trump ain't <b>fuck</b> up the sexual orientation laws yet so dude needs to take them to court. And I say that as someone who describes themselves as I'm Not One of Those 'I'ma Sue!' People"".""",Abusive_Swearing,That guy legit case Trump ai n't fuck sexual orientation law yet dude need take court And I say someone describes I 'm Not One Those I'ma Sue People,That guy legit case . Trump ai n't  fuck  sexual orientation laws yet dude needs take court . And I say someone describes I 'm Not One Those ' I'ma Sue ! ' People '' . '' ,That guy legit case Trump ai n't fuck sexual orientation law yet dude need take court And I say someone describes I 'm Not One Those I'ma Sue People,0
. @USER ALL I HAVE TO SAY IS I #TasteTheBARBIERAINBOW &amp; facial expressions were everything I see you 👀 #ROMAN THIS VIDEO WAS #LEGENDARY YOU ARE A <b>fucking</b> #ICON #BarbieDreamsVIDEO URL,Abusive_Swearing,ALL I HAVE TO SAY IS I TasteTheBARBIERAINBOW amp facial expression everything I see 👀 ROMAN THIS VIDEO WAS LEGENDARY YOU ARE A fucking ICON BarbieDreamsVIDEO URL,. ALL I HAVE TO SAY IS I # TasteTheBARBIERAINBOW & amp ; facial expressions everything I see 👀 # ROMAN THIS VIDEO WAS # LEGENDARY YOU ARE A  fucking  # ICON # BarbieDreamsVIDEO URL ,ALL I HAVE TO SAY IS I TasteTheBARBIERAINBOW amp facial expression everything I see  ROMAN THIS VIDEO WAS LEGENDARY YOU ARE A fucking ICON BarbieDreamsVIDEO URL,0
"@USER endorses felons"" ah yes and who are felons most likely to be???? this <b>shit</b> reminds of when bernie said Chicago was ""different"" to Vermont in regards to what gun control was needed.""",Abusive_Swearing,endorses felon ah yes felon likely shit reminds bernie said Chicago different Vermont regard gun control needed,endorses felons '' ah yes felons likely ? ? ? ?  shit  reminds bernie said Chicago `` different '' Vermont regards gun control needed . '' ,endorses felon ah yes felon likely shit reminds bernie said Chicago different Vermont regard gun control needed,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER This lady is a grade A idiot or a complete and total liar.  I have called her on most of her <b>bullshit</b>. Anyone with half a brain knows what she is spewing is crap.,Abusive_Swearing,This lady grade A idiot complete total liar I called bullshit Anyone half brain know spewing crap,This lady grade A idiot complete total liar . I called  bullshit  . Anyone half brain knows spewing crap . ,This lady grade A idiot complete total liar I called bullshit Anyone half brain know spewing crap,1
@USER @USER He is such an <b>asshole</b> Sad.,Abusive_Swearing,He asshole Sad,He  asshole  Sad . ,He asshole Sad,1
@USER <b>bitch</b> better serve,Abusive_Swearing,bitch better serve, bitch  better serve ,bitch better serve,1
@USER Stop saying this <b>shit</b> you are not going to do it shrio you have to fight this depression you can't let it take you half of my life was me hiding my emotions everyone thought I was happy but deep down I wanted to end it all but I didn't let de,Abusive_Swearing,Stop saying shit going shrio fight depression ca n't let take half life hiding emotion everyone thought I happy deep I wanted end I n't let de,Stop saying  shit  going shrio fight depression ca n't let take half life hiding emotions everyone thought I happy deep I wanted end I n't let de ,Stop saying shit going shrio fight depression ca n't let take half life hiding emotion everyone thought I happy deep I wanted end I n't let de,0
@USER She worked for @USER before he fired her for her comments on The View. She is inconsistent all over the <b>damn</b> place.,Abusive_Swearing,She worked fired comment The View She inconsistent damn place,She worked fired comments The View . She inconsistent  damn  place . ,She worked fired comment The View She inconsistent damn place,0
@USER @USER @USER @USER @USER You are a fascist pig. Now go report my to your <b>shitty</b> Twitter so I will be removed.,Abusive_Swearing,You fascist pig Now go report shitty Twitter I removed,You fascist pig . Now go report  shitty  Twitter I removed . ,You fascist pig Now go report shitty Twitter I removed,1
@USER So what ur saying is that it is in fact chicken <b>shit</b> and you are eating chicken shit URL,Abusive_Swearing,So ur saying fact chicken shit eating chicken shit URL,So ur saying fact chicken  shit  eating chicken shit URL ,So ur saying fact chicken shit eating chicken shit URL,0
@USER So what ur saying is that it is in fact chicken shit and you are eating chicken <b>shit</b> URL,Abusive_Swearing,So ur saying fact chicken shit eating chicken shit URL,So ur saying fact chicken shit eating chicken  shit  URL ,So ur saying fact chicken shit eating chicken shit URL,0
@USER @USER lmao @ the WORLD league viewership compared to league of legends or overwatch or cs:go. Main issues are that the format is <b>shit</b> and the game is on console. So you need to fix one of them. Console could be turned into an advantage uf u c,Abusive_Swearing,lmao WORLD league viewership compared league legend overwatch c go Main issue format shit game console So need fix one Console could turned advantage uf u c,lmao WORLD league viewership compared league legends overwatch cs : go . Main issues format  shit  game console . So need fix one . Console could turned advantage uf u c ,lmao WORLD league viewership compared league legend overwatch c go Main issue format shit game console So need fix one Console could turned advantage uf u c,0
@USER @USER Lol 🤣🤣🤣 every gf and ein track. Whole <b>ass</b> album pahh,Abusive_Swearing,Lol 🤣🤣🤣 every gf ein track Whole as album pahh,Lol 🤣🤣🤣 every gf ein track . Whole  ass  album pahh ,Lol 🤣🤣🤣 every gf ein track Whole as album pahh,0
@USER @USER @USER <b>fuck</b> you... If she dare then why didn't she choose any other granth ..haha .. m sure she is looking for some publicity.. Bible or kuran . Whatever her intention was but she done a drama . May be she want to start any business that,Abusive_Swearing,fuck If dare n't choose granth haha sure looking publicity Bible kuran Whatever intention done drama May want start business, fuck  ... If dare n't choose granth .. haha .. sure looking publicity .. Bible kuran . Whatever intention done drama . May want start business ,fuck If dare n't choose granth haha sure looking publicity Bible kuran Whatever intention done drama May want start business,1
@USER He is about as useless as a <b>tit</b> on a hog just saying 😎,Abusive_Swearing,He useless tit hog saying 😎,He useless  tit  hog saying 😎 ,He useless tit hog saying ,1
@USER Still better than Spanish it's so <b>fucking</b> boring and the teacher grades us based on how sexually active we are 😒,Abusive_Swearing,Still better Spanish 's fucking boring teacher grade u based sexually active 😒,Still better Spanish 's  fucking  boring teacher grades us based sexually active 😒 ,Still better Spanish 's fucking boring teacher grade u based sexually active ,1
@USER The judge and some other guy need to come out and say they are lovers and have been since high school. That would really <b>fuck</b> with liberals. 😎,Abusive_Swearing,The judge guy need come say lover since high school That would really fuck liberal 😎,The judge guy need come say lovers since high school . That would really  fuck  liberals . 😎 ,The judge guy need come say lover since high school That would really fuck liberal ,0
@USER @USER @USER Except when it comes to tyrone Woodley. Lol you ate your words eh dan. 45 mins about how great till was and why Woodley wasn't that great. What happened bud? Some <b>fucking</b> expert. 74-1. Stfu dan hardy.,Abusive_Swearing,Except come tyrone Woodley Lol ate word eh dan 45 min great till Woodley n't great What happened bud Some fucking expert 74-1 Stfu dan hardy,Except comes tyrone Woodley . Lol ate words eh dan . 45 mins great till Woodley n't great . What happened bud ? Some  fucking  expert . 74-1 . Stfu dan hardy . ,Except come tyrone Woodley Lol ate word eh dan 45 min great till Woodley n't great What happened bud Some fucking expert 74-1 Stfu dan hardy,0
@USER @USER @USER @USER I’m not sad. I’m <b>fucking</b> angry... angry that the GOP is embracing fascism. My grandfather was Antifa from 1942-1945. I’m following in his footsteps. His friends didn’t die in vain for nothing. URL,Abusive_Swearing,I ’ sad I ’ fucking angry angry GOP embracing fascism My grandfather Antifa 1942-1945 I ’ following footstep His friend ’ die vain nothing URL,I ’ sad . I ’  fucking  angry ... angry GOP embracing fascism . My grandfather Antifa 1942-1945 . I ’ following footsteps . His friends ’ die vain nothing . URL ,I ’ sad I ’ fucking angry angry GOP embracing fascism My grandfather Antifa 1942-1945 I ’ following footstep His friend ’ die vain nothing URL,0
@USER @USER @USER OMG what <b>fuckin</b> kind of this beauty TT,Abusive_Swearing,OMG fuckin kind beauty TT,OMG  fuckin  kind beauty TT ,OMG fuckin kind beauty TT,0
@USER Patrick <b>ass</b>,Abusive_Swearing,Patrick as,Patrick  ass  ,Patrick as,1
@USER @USER @USER Hi would you come to ENGLAND and have time of your life you want be disappointed I will give you a orgasim like nothing you have gotten probably in your past life I will make you <b>piss</b> yourself many times as you like so if you are ,Abusive_Swearing,Hi would come ENGLAND time life want disappointed I give orgasim like nothing gotten probably past life I make piss many time like,Hi would come ENGLAND time life want disappointed I give orgasim like nothing gotten probably past life I make  piss  many times like ,Hi would come ENGLAND time life want disappointed I give orgasim like nothing gotten probably past life I make piss many time like,0
@USER What the <b>fuck</b> is wrong with you?,Abusive_Swearing,What fuck wrong,What  fuck  wrong ? ,What fuck wrong,1
@USER //xD Well the suffering she goes through and all the terrible <b>shit</b> she sees ends up making her pretty insane (I think you already seen that from certain things I posted XD) but hey at least she's only insane to bad guys!,Abusive_Swearing,xD Well suffering go terrible shit see end making pretty insane I think already seen certain thing I posted XD hey least 's insane bad guy,//xD Well suffering goes terrible  shit  sees ends making pretty insane ( I think already seen certain things I posted XD ) hey least 's insane bad guys ! ,xD Well suffering go terrible shit see end making pretty insane I think already seen certain thing I posted XD hey least 's insane bad guy,1
@USER i fully cant remember hes just always gettimg himself into <b>shit</b> like he never stops causing government based chaos i wish he would calm down,Abusive_Swearing,fully cant remember he always gettimg shit like never stop causing government based chaos wish would calm,fully cant remember hes always gettimg  shit  like never stops causing government based chaos wish would calm ,fully cant remember he always gettimg shit like never stop causing government based chaos wish would calm,0
#KavanaughConfirmationHearings Crazy <b>dick</b> Durbin using the confirmation hearings to try and push gun control. He is using this hearing to make speeches and push an agenda. The whole thing has been a circus of Democrats pushing an agenda while vowing to vote no on confirmation.,Abusive_Swearing,KavanaughConfirmationHearings Crazy dick Durbin using confirmation hearing try push gun control He using hearing make speech push agenda The whole thing circus Democrats pushing agenda vowing vote confirmation,# KavanaughConfirmationHearings Crazy  dick  Durbin using confirmation hearings try push gun control . He using hearing make speeches push agenda . The whole thing circus Democrats pushing agenda vowing vote confirmation . ,KavanaughConfirmationHearings Crazy dick Durbin using confirmation hearing try push gun control He using hearing make speech push agenda The whole thing circus Democrats pushing agenda vowing vote confirmation,0
