corpus_name,raw_sentence,label,clean_sentence_training,clean_sentence_EDA
hate-speech-dataset,"It wo n't be long until Jewish groups like ADL , SPLC , Simon Wiesenthal Center and Search light are applying big pressure to have these videos censored .",0,It wo nt long Jewish groups like ADL  SPLC  Simon Wiesenthal Center Search light applying big pressure videos censored ,It wo nt long Jewish groups like ADL  SPLC  Simon Wiesenthal Center Search light applying big pressure videos censored 
hate-speech-dataset,David Stein/Cole on the Holocaust and historical revision - YouTube,0,David SteinCole Holocaust historical revision  YouTube,David SteinCole Holocaust historical revision  YouTube
hate-speech-dataset,Appears as if this fellow best me to it and explained a bit better than I could typing from my phone .,0,Appears fellow best explained bit better I could typing phone ,Appears fellow best explained bit better I could typing phone 
hate-speech-dataset,Well done .,0,Well done ,Well done 
hate-speech-dataset,Good choice in the XD .,0,Good choice XD ,Good choice XD 
hate-speech-dataset,I have a .40 sub compact and a .40 XDM .,0,I  sub compact  XDM ,I  sub compact  XDM 
hate-speech-dataset,My recommendation for a first handgun is always XD or Glock .,0,My recommendation first handgun always XD Glock ,My recommendation first handgun always XD Glock 
hate-speech-dataset,Get your hands on both and get the one that `` fits '' .,0,Get hands get one  fits  ,Get hands get one  fits  
hate-speech-dataset,yes there is a KKK in Canada you have to be invited to get in .,0,yes KKK Canada invited get ,yes KKK Canada invited get 
hate-speech-dataset,They like to keep cops out .,0,They like keep cops ,They like keep cops 
hate-speech-dataset,"If that was your DNA test results you posted , and if the methods of the particular testing company are reliable , then your dark coloring may be coming from these components :",0,If DNA test results posted  methods particular testing company reliable  dark coloring may coming components ,If DNA test results posted  methods particular testing company reliable  dark coloring may coming components 
hate-speech-dataset,A simple lack of judgement caused this .,0,A simple lack judgement caused ,A simple lack judgement caused 
hate-speech-dataset,So sad !,0,So sad ,So sad 
hate-speech-dataset,"Pro-gun Jamie Gilt is shot by her four-year-old son in Putnam County , Florida | Daily Mail Online",0,Progun Jamie Gilt shot fouryearold son Putnam County  Florida  Daily Mail Online,Progun Jamie Gilt shot fouryearold son Putnam County  Florida  Daily Mail Online
hate-speech-dataset,"So do the teachers in the public schools in the South hold liberal views in their private life as well , or are they conservative in private life and then knowingly lie to the kids in school ?",0,So teachers public schools South hold liberal views private life well  conservative private life knowingly lie kids school ,So teachers public schools South hold liberal views private life well  conservative private life knowingly lie kids school 
hate-speech-dataset,"You can come out to Calgary , we have a good group here that is very against drugs and the drug culture .",0,You come Calgary  good group drugs drug culture ,You come Calgary  good group drugs drug culture 
hate-speech-dataset,Wow this policy of prosecuting people for offending liberals is disgusting .,0,Wow policy prosecuting people offending liberals disgusting ,Wow policy prosecuting people offending liberals disgusting 
hate-speech-dataset,It should never be a crime to tell the truth or speak your mind .,0,It never crime tell truth speak mind ,It never crime tell truth speak mind 
hate-speech-dataset,"I never really thought about it before but I guess bicycling is primarily a white activity , kind of like sunbathing , going swimming , playing golf , tennis , attending a social function without a brawl taking place , not smelling like a wild animal in the locker room after a hard workout , and speaking proper English .",2,I never really thought I guess bicycling primarily white activity  kind like sunbathing  going swimming  playing golf  tennis  attending social function without brawl taking place  smelling like wild animal locker room hard workout  speaking proper English ,I never really thought I guess bicycling primarily white activity  kind like sunbathing  going swimming  playing golf  tennis  attending social function without brawl taking place  smelling like wild animal locker room hard workout  speaking proper English 
hate-speech-dataset,"I have multiple sources of spark in my kit - stormproof matches , plain matchs , magnesium / steel .",0,I multiple sources spark kit  stormproof matches  plain matchs  magnesium  steel ,I multiple sources spark kit  stormproof matches  plain matchs  magnesium  steel 
hate-speech-dataset,I also have pre-baked cotton ( 45 minutes at 350 ) in an old pill bottle and a small container of hand sanitizer ( 70 % ethyl alcohol in gel form ) .,0,I also prebaked cotton   minutes   old pill bottle small container hand sanitizer    ethyl alcohol gel form  ,I also prebaked cotton   minutes   old pill bottle small container hand sanitizer    ethyl alcohol gel form  
hate-speech-dataset,Other ethnic groups are allowed to have ethnocentric charter schools paid by taxpayers .,0,Other ethnic groups allowed ethnocentric charter schools paid taxpayers ,Other ethnic groups allowed ethnocentric charter schools paid taxpayers 
hate-speech-dataset,Why ca n't whites have an English charter school or Latin charter school funded by taxpayers where white culture and literature is promoted .,0,Why ca nt whites English charter school Latin charter school funded taxpayers white culture literature promoted ,Why ca nt whites English charter school Latin charter school funded taxpayers white culture literature promoted 
hate-speech-dataset,"Have not done DNA testing , but looking at the family tree I can see that it 's mostly British with some Italian and Scandinavian thrown in for good measure .",0,Have done DNA testing  looking family tree I see s mostly British Italian Scandinavian thrown good measure ,Have done DNA testing  looking family tree I see s mostly British Italian Scandinavian thrown good measure 
hate-speech-dataset,"Yes, that 's what I tell Black prostitutes in my neck of the woods when the accost me for a good time !",0,Yes  s I tell Black prostitutes neck woods accost good time ,Yes  s I tell Black prostitutes neck woods accost good time 
hate-speech-dataset,If things keep going the way they are white men are going to be stuck with women that could n't get a black male .,0,If things keep going way white men going stuck women could nt get black male ,If things keep going way white men going stuck women could nt get black male 
hate-speech-dataset,A lot of white women are trying to create danger by drawing these other people into our countries .,2,A lot white women trying create danger drawing people countries ,A lot white women trying create danger drawing people countries 
hate-speech-dataset,Well It would me more uplifting if people threw themselves headfirst behind racial loyalty and make the individual sacrifice for the group but that is up to the individual to make that decision .,0,Well It would uplifting people threw headfirst behind racial loyalty make individual sacrifice group individual make decision ,Well It would uplifting people threw headfirst behind racial loyalty make individual sacrifice group individual make decision 
